ProjectID, BugId, Abstractness (%), AfferentCouplings, AverageBlockDepth, AverageCyclomaticComplexity, AverageDepthofInheritanceHierarchy, AverageLinesOfCodePerMethod, AverageNumberofConstructorsPerType, AverageNumberofFieldsPerType, AverageNumberofMethodsPerType, AverageNumberofParameters, AverageNumberofSubtypes, EfferentCouplings, LinesofCode, NumberofConstructors, NumberofFields, NumberofLines, NumberofMethods, NumberofOperands, NumberofOperators, NumberofPackages, NumberofTypes, NumberofUniqueOperands, NumberofUniqueOperators, ProgramLength, ProgramVocabulary, ProgramVolume, Numberofdeliveredbugs, WeightedMethods,InDegree,OutDegree,DegreeCentrality, CBO, RFC, NoOfTestCasesExecuteFaultMethod, NoOfTestCasesPassesCoversFaultNode, NoOfTestCasesFailsCoversFaultNode, NoOfTestCasesExecutesDynamicCallGraph,StatementCoverage (%),FilesChangeCount,ClassesChangeCount,MethodsChangeCount,LinesChangeCount,LinesAdded,LinesRemoved,LinesModified,RelevantTestCount,FailingTestCount,Priority,ChangesMethodSignature,ChangesMethodCallArgs,AddsMethodCall,ChangesCondition,AddsVariable,AddsIfStmt,AddsLoop,AddsMethod, TotalPassTest, TotalFailTest, MatrixDensity, MatrixSparsity, ActiveMatrixDensity, MatrixDiversity, MatrixUniqueness, MatrixDDU, Class6
Closure,109, 8.8,0,1.09,1.85,2.75,9.1,0.57,2.29,9.96,0.61,0.66,1223,198375,1102,5537,291345,18971,399261,159566,52,1903,50124,51,558827,50175,8725905.39,2908.64,37400,1,1,2,42,35,95,93,2,107,94.3,1,1,1,5,4,0,1,0,2,0,0,0,1,0,0,1,0,0,6096,2,0.2693074923,0.7306925078,0.5386149845,0.9998639573,0.5880522713,0.3166906757,A
Closure,110, 8.8,0,1.09,1.85,2.75,9.09,0.57,2.27,9.95,0.61,0.66,1218,196897,1096,5483,289393,18849,395856,158030,52,1894,49812,51,553886,49863,8643768.81,2881.26,37141,1,9,10,53,23,60,58,2,4023,88.9,2,2,2,25,21,0,4,0,2,0,0,0,1,1,0,1,0,0,8099,2,0.1643721944,0.8356278056,0.3287443889,0.9999463563,0.5353873633,0.1759961499,A
Closure,111, 9.3,0,1.09,1.82,2.74,9.19,0.55,2.18,10.1,0.6,0.66,1181,189159,989,4992,277772,18000,380050,151466,47,1781,48741,51,531516,48792,8278019.93,2759.34,34868,0,0,0,0,0,0,0,0,0,97.3,1,1,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2495,1,0.2434234316,0.7565765684,0.4868468632,0.9999042958,0.3614035088,0.1759313256,F
Closure,112, 9.4,0,1.09,1.82,2.74,9.19,0.55,2.19,10.1,0.6,0.66,1176,188381,985,4982,276725,17932,378105,150644,45,1775,48543,51,528749,48594,8231823.82,2743.94,34730,1,11,12,215,55,1294,1292,2,1324,98.2,1,1,1,9,6,0,3,0,2,0,1,0,1,0,0,0,0,1,3215,2,0.2521083132,0.7478916868,0.5042166264,0.9999298271,0.388633226,0.1959415834,F
Closure,113, 9.4,0,1.09,1.82,2.74,9.19,0.55,2.19,10.1,0.6,0.66,1176,188314,985,4982,276652,17929,378034,150632,45,1775,48515,51,528666,48566,8230092.03,2743.36,34727,1,8,9,35,26,27,26,1,27,98.2,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,2639,1,0.2240823948,0.7759176052,0.4481647897,0.9998581878,0.3619412516,0.1621863216,A
Closure,114, 9.4,0,1.09,1.82,2.74,9.19,0.55,2.19,10.1,0.6,0.66,1176,188309,985,4982,276645,17928,378022,150624,45,1775,48513,51,528646,48564,8229749.27,2743.25,34724,1,5,6,21,10,233,232,1,234,88.1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,635,1,0.2146002642,0.7853997358,0.4292005285,0.9997276284,0.2201834862,0.0944771288,B
Closure,115, 9.4,0,1.09,1.82,2.74,9.19,0.55,2.19,10.09,0.6,0.66,1176,188260,985,4982,276579,17920,377944,150591,45,1775,48485,51,528535,48536,8227581.51,2742.53,34716,1,13,14,105,42,156,149,7,163,96.6,1,1,1,11,0,11,0,0,7,0,0,0,0,0,0,0,0,0,684,7,0.189704789,0.810295211,0.3794095779,0.9997692905,0.2422018349,0.0918724952,B
Closure,116, 9.4,0,1.09,1.82,2.74,9.19,0.55,2.19,10.09,0.6,0.66,1176,188268,985,4983,276594,17923,377942,150582,45,1775,48491,51,528524,48542,8227504.53,2742.5,34715,1,11,12,127,52,159,151,8,165,96.5,1,1,2,12,12,0,0,0,8,0,0,0,1,0,0,1,0,0,686,8,0.1921138148,0.8078861852,0.3842276295,0.9997879162,0.2315899582,0.0889643887,A
Closure,117, 9.4,0,1.09,1.82,2.74,9.19,0.55,2.19,10.08,0.6,0.66,1175,188019,985,4979,276212,17892,377518,150405,45,1775,48373,51,527923,48424,8216295.1,2738.77,34672,1,10,11,41,18,352,351,1,417,93.8,1,1,1,24,12,12,0,0,1,0,0,0,1,0,1,1,0,0,7136,1,0.1792264954,0.8207735046,0.3584529907,0.9999421948,0.4807470602,0.1723152602,B
Closure,118, 9.4,0,1.09,1.82,2.74,9.19,0.55,2.19,10.07,0.6,0.66,1174,187904,985,4980,276106,17889,377462,150414,45,1775,48336,51,527876,48387,8214981.5,2738.33,34665,1,9,10,24,14,21,19,2,39,90.8,1,1,1,3,3,0,0,0,2,0,0,0,1,0,0,1,0,0,7129,2,0.1725405688,0.8274594312,0.3450811377,0.9999499646,0.4784768212,0.1651050643,A
Closure,119, 9.4,0,1.09,1.82,2.74,9.19,0.55,2.19,10.07,0.6,0.66,1174,187868,985,4980,276066,17887,377403,150403,45,1775,48328,51,527806,48379,8213766.23,2737.92,34662,1,12,13,38,25,765,764,1,765,87.9,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,904,1,0.2056074976,0.7943925024,0.4112149953,0.9997506478,0.2738364211,0.1125775642,F
Closure,120, 9.4,0,1.09,1.82,2.74,9.19,0.55,2.19,10.06,0.6,0.66,1174,187705,985,4979,275885,17872,377156,150319,45,1775,48263,51,527475,48314,8207592.06,2735.86,34633,2,3,5,27,12,204,203,1,211,95.4,1,1,1,3,3,0,0,0,1,0,0,0,1,0,0,1,0,0,7121,1,0.1767046735,0.8232953265,0.353409347,0.9999447509,0.4923784176,0.1740015211,C
Closure,121, 9.4,0,1.09,1.82,2.74,9.19,0.55,2.19,10.06,0.6,0.66,1174,187724,985,4979,275918,17873,377190,150338,45,1775,48269,51,527528,48320,8208511.25,2736.17,34637,1,12,13,101,31,184,183,1,185,98.0,1,1,1,3,2,0,1,0,1,0,0,0,1,1,0,0,0,0,458,1,0.2172182855,0.7827817145,0.434436571,0.9997811837,0.2266569908,0.0984465394,D
Closure,122, 9.4,0,1.09,1.82,2.74,9.18,0.55,2.19,10.05,0.6,0.66,1174,187370,985,4974,275499,17854,376772,150206,45,1775,48172,51,526978,48223,8198425.34,2732.81,34609,0,0,0,0,0,0,0,0,0,93.5,1,1,1,2,1,0,1,0,3,0,0,0,1,1,1,1,0,0,7164,3,0.2751018652,0.7248981348,0.5502037305,0.9999045537,0.5832072617,0.320852184,D
Closure,123, 9.4,0,1.09,1.82,2.74,9.18,0.55,2.19,10.08,0.6,0.66,1169,187045,980,4958,274870,17827,376078,149905,45,1768,48072,51,525983,48123,8181370.46,2727.12,34547,4,47,51,71,67,4097,4096,1,4097,96.1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4480,1,0.165909704,0.834090296,0.331819408,0.9998999745,0.4263850627,0.1414686872,F
Closure,124, 9.4,0,1.09,1.82,2.74,9.17,0.55,2.18,10.06,0.61,0.67,1167,186318,980,4939,273852,17772,374754,149410,45,1765,47868,51,524164,47919,8149864.45,2716.62,34451,0,0,0,0,0,0,0,0,0,100.0,1,1,1,2,2,0,0,0,1,0,0,0,1,0,0,0,1,0,313,1,0.229914628,0.770085372,0.459829256,0.9997558047,0.214964965,0.0988230419,F
Closure,125, 9.4,0,1.09,1.82,2.73,9.15,0.55,2.18,10.07,0.6,0.66,1165,185210,979,4916,272194,17708,372517,148394,45,1758,47654,51,520911,47705,8095922.11,2698.64,34227,1,8,9,163,44,539,538,1,608,92.6,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,7048,1,0.1805150461,0.8194849539,0.3610300921,0.9999417488,0.4818097015,0.1739376682,B
Closure,126, 9.5,0,1.09,1.82,2.73,9.14,0.55,2.17,10.09,0.61,0.66,1145,181556,954,4808,267129,17387,365663,145664,45,1723,47001,51,511327,47052,7936801.54,2645.6,33579,2,22,24,50,36,73,71,2,73,95.0,1,1,1,4,0,4,0,0,2,0,0,0,0,0,0,0,0,0,314,2,0.2304774944,0.7695225056,0.4609549888,0.9997387985,0.2195252067,0.1011648079,C
Closure,127, 9.5,0,1.09,1.82,2.73,9.14,0.55,2.17,10.08,0.61,0.66,1145,181541,954,4808,267105,17384,365633,145647,45,1723,46998,51,511280,47049,7936024.98,2645.34,33572,1,11,12,32,18,136,130,6,155,93.5,1,1,2,10,9,0,1,0,6,0,1,0,1,1,0,1,0,1,325,6,0.2300146144,0.7699853856,0.4600292287,0.9997802801,0.2308499475,0.1061743896,D
Closure,128, 9.6,0,1.09,1.82,2.73,9.13,0.55,2.18,10.1,0.61,0.66,1142,181094,952,4801,266410,17354,364925,145324,45,1718,46902,51,510249,46953,7918518.37,2639.51,33520,0,0,0,0,0,0,0,0,0,96.0,1,1,1,4,3,0,1,0,1,0,0,0,1,1,0,0,0,0,4272,1,0.1660777541,0.8339222459,0.3321555081,0.9999043511,0.4200972447,0.1395242672,F
Closure,129, 9.6,0,1.09,1.82,2.73,9.13,0.55,2.18,10.1,0.61,0.66,1142,181088,952,4801,266403,17353,364916,145319,45,1718,46899,51,510235,46950,7918254.07,2639.42,33518,1,5,6,14,10,3491,3490,1,3498,84.8,1,1,1,3,3,0,0,0,1,0,0,0,1,0,0,0,1,0,6771,1,0.1494946011,0.8505053989,0.2989892021,0.9999576911,0.4700036805,0.1405200799,F
Closure,130, 9.4,0,1.09,1.82,2.73,9.13,0.55,2.19,10.12,0.61,0.66,1138,180575,952,4787,265834,17295,363762,145009,45,1708,46770,52,508771,46822,7893530.64,2631.18,33500,1,6,7,49,19,302,301,1,350,98.5,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,575,1,0.2200681584,0.7799318416,0.4401363169,0.999794686,0.2256944444,0.0993159264,F
Closure,131, 9.4,0,1.09,1.82,2.73,9.13,0.55,2.19,10.12,0.61,0.66,1138,180560,952,4787,265818,17294,363736,144999,45,1708,46762,52,508735,46814,7892846.69,2630.95,33497,0,0,0,0,0,0,0,0,0,53.2,1,1,1,2,1,0,1,0,2,0,0,0,1,0,0,1,0,0,2984,2,0.1819582816,0.8180417184,0.3639165632,0.9998777096,0.3690284487,0.1342791417,F
Closure,132, 9.4,0,1.09,1.82,2.73,9.13,0.55,2.19,10.12,0.61,0.66,1138,180468,952,4785,265705,17287,363525,144907,45,1708,46744,52,508432,46796,7887863.66,2629.29,33483,1,22,23,54,35,60,59,1,64,98.8,1,1,1,3,2,0,1,0,1,0,0,0,1,1,0,0,0,0,394,1,0.2121192281,0.7878807719,0.4242384561,0.9998072351,0.2379832811,0.1009421979,C
Closure,133, 9.4,0,1.09,1.82,2.73,9.13,0.55,2.19,10.11,0.61,0.66,1137,180343,951,4782,265554,17274,363314,144828,45,1707,46701,52,508142,46753,7882690.64,2627.56,33462,1,1,2,45,35,2270,2269,1,2278,94.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5492,1,0.274619166,0.725380834,0.549238332,0.9998574628,0.5746516257,0.3155757127,B
